key,place_name,admin_name1,latitude,longitude,accuracy
IN/788145,Chiparsangam,Assam,24.7194,92.7722,
IN/788150,Kalibari Bazar,Assam,24.6833,92.5667,
IN/788151,Hailakandi,Assam,24.6833,92.5667,4
IN/788152,Lakshmishahar,Assam,24.6833,92.5667,
IN/788155,Ratanpur Road,Assam,24.6833,92.5667,
IN/788156,Anilgarh,Assam,24.6833,92.5667,
IN/788160,Jaffirband,Assam,24.55,92.6,
IN/788161,Katlacherra,Assam,24.55,92.6,
IN/788163,Lala,Assam,24.55,92.6,4
IN/788164,Monacherra,Assam,24.55,92.6,
IN/788165,Manipurbagan,Assam,24.55,92.6,
IN/788166,Ramkrishnanagar,Assam,24.55,92.6,
IN/788167,Vernerpur,Assam,24.55,92.6,
IN/788169,Lalamukh,Assam,24.55,92.6,
IN/788702,Srigauri,Assam,24.75,92.35,
IN/788705,Rajartilla,Assam,24.75,92.35,
IN/788706,Mahakhal,Assam,24.75,92.35,
IN/788708,Chargola Bazar,Assam,24.75,92.35,
IN/788710,Char Bazar,Assam,24.75,92.35,
IN/788711,Karimganj Bazar,Assam,24.75,92.35,
IN/788716,Sadarasi,Assam,24.75,92.35,
IN/788719,Kayasthagram,Assam,24.75,92.35,
IN/788720,Kaliganj Bazar,Assam,24.75,92.35,
IN/788721,Latu,Assam,24.75,92.35,
IN/788722,Nilambazar,Assam,24.75,92.35,4
IN/788723,Baroigram,Assam,24.75,92.35,
IN/788724,Patherkandi,Assam,24.75,92.35,
IN/788725,Chandkhira,Assam,24.75,92.35,
IN/788726,Hatikhira,Assam,24.75,92.35,
IN/788727,Bazaricherra,Assam,24.75,92.35,
IN/788729,Lakhi Cherra,Assam,24.75,92.35,
IN/788731,Kanai Bazar,Assam,24.75,92.35,
IN/788733,Bazarghat,Assam,24.75,92.35,
IN/788734,Anipur,Assam,24.75,92.35,
IN/788735,Retabari,Assam,24.75,92.35,
IN/788736,Dullavcherra,Assam,24.75,92.35,
IN/788737,Olivacherra,Assam,24.75,92.35,
IN/788781,Mahishasan,Assam,24.75,92.35,
IN/788790,Manikganj,Assam,24.75,92.35,
IN/788801,Kalinagar,Assam,24.9,92.6,
IN/788802,Panchgram,Assam,24.9,92.6,
IN/788803,Badarpurghat,Assam,24.9,92.6,
IN/788805,Katigorah,Assam,24.9,92.6,
IN/788806,Badarpur,Assam,24.9,92.6,4
IN/788808,Hilara Colony,Assam,24.9,92.6,
IN/788812,Kalaincherra,Assam,25.075,92.8,
IN/788814,Salchopra,Assam,25.075,92.8,
IN/788815,Kalain,Assam,24.9667,92.5667,4
IN/788816,Jalalpur,Assam,25.075,92.8,
IN/788817,Behara Bazar,Assam,25.075,92.8,
IN/788818,Harangajao,Assam,25.075,92.8,
IN/788819,Haflong,Assam,25.1833,93.0333,4
IN/788830,Mahur,Assam,25.1667,93.1167,4
IN/788831,Maibong,Assam,25.3,93.1667,4
IN/788832,Langting,Assam,25.5,93.1167,4
IN/788834,Khejurbond,Assam,25.3222,93.1333,
IN/790001,Bomdila,Arunachal Pradesh,27.25,92.4,4
IN/790002,Kalaktang,Arunachal Pradesh,27.1,92.1333,4
IN/790101,Dirang,Arunachal Pradesh,27.3333,92.2667,4
IN/790102,Seppa,Arunachal Pradesh,27.4583,92.0667,
IN/790103,Seijussa,Arunachal Pradesh,27.4583,92.0667,
IN/790104,Towang,Arunachal Pradesh,27.5833,91.8667,4
IN/790114,Bhalukpong,Arunachal Pradesh,27.4583,92.0667,
IN/790115,Tenga Valley,Arunachal Pradesh,27.4583,92.0667,
IN/791001,Along,Arunachal Pradesh,28.1667,94.7667,4
IN/791002,Yingkiong,Arunachal Pradesh,28.1667,94.7667,
IN/791101,Basar,Arunachal Pradesh,27.9833,94.6667,4
IN/791102,Pasighat,Arunachal Pradesh,28.0667,95.3333,4
IN/791103,Hill Top,Arunachal Pradesh,28.025,95,
IN/791104,Mebo,Arunachal Pradesh,28.025,95,
IN/791111,Itanagar,Arunachal Pradesh,27.15,93.75,
IN/791112,Doimukh,Arunachal Pradesh,27.15,93.75,4
IN/791113,Banderdewa,Arunachal Pradesh,27.15,93.75,
IN/791120,Zero,Arunachal Pradesh,27.6333,93.8333,4
IN/791121,Kimin,Arunachal Pradesh,27.6333,93.8333,
IN/791122,Daporizo,Arunachal Pradesh,27.6333,93.8333,
IN/792001,Tezu,Arunachal Pradesh,27.9167,96.1667,4
IN/792051,Mechuka,Arunachal Pradesh,28.9667,94.8667,
IN/792055,Tuting,Arunachal Pradesh,28.9667,94.8667,4
IN/792101,Anini,Arunachal Pradesh,28.0833,96.55,
IN/792102,Hayuliang,Arunachal Pradesh,28.0833,96.55,4
IN/792103,Namsai,Arunachal Pradesh,28.0833,96.55,
IN/792104,Chowkham,Arunachal Pradesh,28.0833,96.55,
IN/792110,Roing,Arunachal Pradesh,27.8333,95.8667,
IN/792111,Sunpura,Arunachal Pradesh,27.8333,95.8667,4
IN/792120,Changlong,Arunachal Pradesh,27.3917,96.1417,
IN/792121,Jairampur,Arunachal Pradesh,27.3917,96.1417,
IN/792122,Miao,Arunachal Pradesh,27.4833,96.1833,4
IN/792123,Nampong,Arunachal Pradesh,27.3,96.1,4
IN/793001,Oakland,Meghalaya,25.4643,91.7571,
IN/793002,Barabazar,Meghalaya,25.4643,91.7571,
IN/793003,Laitumkhrah,Meghalaya,25.4643,91.7571,
IN/793004,Bishnupur,Meghalaya,25.4643,91.7571,
IN/793005,Upper Shillong,Meghalaya,25.4643,91.7571,
IN/793006,Umpling,Meghalaya,25.4643,91.7571,
IN/793007,Happy Valley,Meghalaya,25.4643,91.7571,
IN/793008,Phudmawri Mawlai,Meghalaya,25.4643,91.7571,
IN/793009,Nonglyer,Meghalaya,25.4643,91.7571,
IN/793010,Laitkor Peak,Meghalaya,25.4643,91.7571,
IN/793011,Assam Rifles,Meghalaya,25.4643,91.7571,
IN/793012,Mawpat,Meghalaya,25.4643,91.7571,
IN/793013,Rilbong,Meghalaya,25.4643,91.7571,
IN/793014,Nongthymmai,Meghalaya,25.4643,91.7571,
IN/793021,Madan Ritting,Meghalaya,25.4643,91.7571,
IN/793025,Governors Camp,Meghalaya,25.4643,91.7571,
IN/793101,Burnihat,Meghalaya,25.6,91.7917,
IN/793102,Nongpoh,Meghalaya,25.9,91.8833,4
IN/793103,Barapani,Meghalaya,25.6,91.7917,
IN/793104,Sumer,Meghalaya,25.6,91.7917,
IN/793105,Nayabunglow,Meghalaya,25.6,91.7917,
IN/793106,Balat,Meghalaya,25.6,91.7917,
IN/793107,Bholaganjbazar,Meghalaya,25.6,91.7917,
IN/793108,Cherrapunjee,Meghalaya,25.3,91.7,4
IN/793109,Dawki,Meghalaya,25.6,91.7917,
IN/793110,Pynursla,Meghalaya,25.3167,91.9,4
IN/793111,Cherrabazar,Meghalaya,25.3778,91.5833,
IN/793112,Shella,Meghalaya,25.3778,91.5833,
IN/793113,Mawsynram,Meghalaya,25.3,91.5833,4
IN/793119,Nongstoin,Meghalaya,25.5167,91.2667,4
IN/793120,Moirang,Meghalaya,25.4667,91.7667,
IN/793121,Mawphlang,Meghalaya,25.4667,91.7667,4
IN/793122,Union Christian College,Meghalaya,25.4667,91.7667,
IN/793150,Jowai,Meghalaya,25.45,92.2,4
IN/794001,Tura H O,Meghalaya,25.45,90.3667,
IN/794002,Lower Chandmari,Meghalaya,25.45,90.3667,
IN/794005,Dobasipara,Meghalaya,25.45,90.3667,
IN/794101,Araimail,Meghalaya,25.3,89.85,
IN/794102,Bagmara,Meghalaya,25.3,89.85,
IN/794103,Barengapara,Meghalaya,25.3,89.85,
IN/794104,Fulbari,Meghalaya,25.3,89.85,
IN/794105,Garobandha,Meghalaya,25.3,89.85,
IN/794106,Mahendraganj,Meghalaya,25.3,89.85,4
IN/794107,Nangalbibra,Meghalaya,25.3,89.85,
IN/794108,Resubelpara,Meghalaya,25.3,89.85,
IN/794109,Tikrikilla,Meghalaya,25.3,89.85,
IN/794110,Rongjeng,Meghalaya,25.6,90.8833,4
IN/794111,Simsanggiri,Meghalaya,25.6,90.8833,
IN/794112,Mandipathar,Meghalaya,25.6,90.8833,
IN/795001,D M College,Manipur,24.8512,93.8464,
IN/795002,Mantripukhri,Manipur,24.8512,93.8464,
IN/795003,J N University,Manipur,24.8512,93.8464,
IN/795004,Lamphelpat,Manipur,24.8512,93.8464,
IN/795010,Samdol,Manipur,24.8512,93.8464,
IN/795011,Swombung,Manipur,24.8512,93.8464,
IN/795101,Sugnu,Manipur,25.3583,94.075,
IN/795102,Chakpikarong,Manipur,25.3583,94.075,
IN/795103,Kakching Bazar,Manipur,25.3583,94.075,
IN/795104,Tadubi,Manipur,25.3583,94.075,
IN/795105,Maram,Manipur,25.4167,94.1,4
IN/795106,Karong,Manipur,25.3,94.05,4
IN/795115,Gulerthal,Manipur,24.8512,93.8464,
IN/795116,Jiribam,Manipur,24.8512,93.8464,
IN/795120,Hiyangthang,Manipur,24.6944,93.7944,
IN/795121,K K Prampat,Manipur,24.6944,93.7944,
IN/795122,Kalapahar,Manipur,25.1167,93.95,4
IN/795123,Wongoi,Manipur,24.6944,93.7944,
IN/795124,Loktak Project,Manipur,24.6944,93.7944,
IN/795125,Tamel,Manipur,24.6944,93.7944,
IN/795126,Bishenpur,Manipur,24.6333,93.7667,4
IN/795127,Chendel,Manipur,24.6944,93.7944,
IN/795128,Churachandpur,Manipur,24.3333,93.6667,4
IN/795129,Kongpokpi,Manipur,24.6944,93.7944,
IN/795130,Lilong,Manipur,24.5833,93.8889,
IN/795131,Moreh,Manipur,24.5833,93.8889,
IN/795132,Mayang Imphal,Manipur,24.6167,93.8833,4
IN/795133,Moirang,Manipur,24.5,93.7667,4
IN/795134,Nambol,Manipur,24.5833,93.8889,
IN/795135,Parrel,Manipur,24.5833,93.8889,
IN/795136,Sekmai,Manipur,24.5833,93.8889,
IN/795137,Singjamaibazar,Manipur,24.5833,93.8889,
IN/795138,Thoubal,Manipur,24.6333,94.0167,4
IN/795139,Thingat,Manipur,24.5833,93.8889,
IN/795140,Tulihal,Manipur,24.75,93.8833,4
IN/795141,Tamenglong,Manipur,24.9667,93.55,4
IN/795142,Ukhrul,Manipur,25.1167,94.3667,4
IN/795143,Thanlon,Manipur,24.2833,93.2833,4
IN/795144,Tengnoupal,Manipur,24.7733,93.7033,
IN/795145,Tusen,Manipur,24.7733,93.7033,
IN/795146,Lumsung,Manipur,24.7733,93.7033,
IN/795147,Nungba,Manipur,24.75,93.4333,4
IN/795150,Mao,Manipur,25.5,94.1333,4
IN/795151,Kangla Tongbi,Manipur,25.5,94.1333,
IN/795158,Ching Kompong,Manipur,25.5,94.1333,
IN/796001,Aizawl H O,Mizoram,23.75,92.75,
IN/796005,Kulikawn,Mizoram,23.75,92.75,
IN/796007,Chandmari,Mizoram,23.75,92.75,
IN/796009,Vaivakaan,Mizoram,23.75,92.75,
IN/796012,Ramhlun,Mizoram,23.75,92.75,
IN/796015,Tlaingnuam,Mizoram,23.75,92.75,
IN/796017,Zemabawk,Mizoram,23.75,92.75,4
IN/796025,Dustlang,Mizoram,23.75,92.75,
IN/796031,Sihphir,Mizoram,23.75,92.75,
IN/796070,Kawnpur,Mizoram,23.75,92.75,
IN/796081,Kolasib,Mizoram,23.75,92.75,
IN/796101,Vairengte,Mizoram,23.6583,92.8667,
IN/796111,Darlawn,Mizoram,24.0167,92.9,4
IN/796161,Thingsulthliah,Mizoram,23.6583,92.8667,
IN/796181,Serchhip,Mizoram,23.3,92.8333,4
IN/796190,Aibawk,Mizoram,23.6583,92.8667,
IN/796230,Sialsuk,Mizoram,23.4,92.75,4
IN/796261,Saitual,Mizoram,23.9667,92.5833,4
IN/796290,Ngopa,Mizoram,23.6833,92.6667,
IN/796310,Khawzawl,Mizoram,23.6167,92.6,
IN/796321,Champai,Mizoram,23.6167,92.6,
IN/796370,Lungdar,Mizoram,23.6167,92.6,4
IN/796410,Sairang,Mizoram,23.8,92.6667,4
IN/796441,Mumit,Mizoram,23.8,92.6667,
IN/796471,Lakhicherra,Mizoram,23.8,92.6667,
IN/796571,Hnahthial,Mizoram,23.4056,92.6931,
IN/796629,Deomali,Mizoram,23.8333,92.4833,
IN/796691,Zotlang,Mizoram,23.8333,92.4833,4
IN/796701,Lunglei,Mizoram,22.8833,92.7333,4
IN/796710,Bunghmun,Mizoram,22.9,92.5944,
IN/796730,Lungsen,Mizoram,22.9,92.5833,4
IN/796751,Demagiri,Mizoram,22.9167,92.4667,4
IN/796770,Chawngte,Mizoram,22.9,92.5944,
IN/796901,Saiha,Mizoram,22.4833,92.9667,4
IN/797001,Kohima H O,Nagaland,25.8583,94.2,
IN/797101,Birema,Nagaland,25.7778,94.1778,
IN/797102,Chizami,Nagaland,25.6333,94.4,4
IN/797103,Chumukhedima,Nagaland,25.7778,94.1778,
IN/797104,Chazouba,Nagaland,25.7778,94.1778,
IN/797105,Cheichema,Nagaland,25.7778,94.1778,
IN/797106,Ghaspani,Nagaland,25.7667,93.9,4
IN/797107,Pfutserro,Nagaland,25.7778,94.1778,
IN/797108,Phek,Nagaland,25.7778,94.1778,
IN/797109,Tseminyu,Nagaland,25.9333,94.2333,4
IN/797110,Zalukei,Nagaland,26.1,94.2667,
IN/797111,Wokha,Nagaland,26.1,94.2667,4
IN/797112,Dimapur,Nagaland,26.1,94.2667,
IN/797121,Piphema,Nagaland,25.8583,94.2,
IN/797122,Pherima,Nagaland,25.8583,94.2,
IN/797123,Rangapahar,Nagaland,25.8583,94.2,
IN/797124,Sugar Mill Project,Nagaland,25.8583,94.2,
IN/797125,Zakhama,Nagaland,25.8583,94.2,
IN/797126,Zubza,Nagaland,25.8583,94.2,
IN/797127,Viswama,Nagaland,25.8583,94.2,
IN/798601,Mokokchung,Nagaland,26.3333,94.5333,4
IN/798611,Kiphira,Nagaland,26.2833,94.8333,
IN/798612,Tuensang,Nagaland,26.2833,94.8333,4
IN/798613,Changtongia,Nagaland,26.2833,94.8333,
IN/798614,Chuchyemlong,Nagaland,26.2833,94.8333,
IN/798615,Impur,Nagaland,26.2833,94.8333,
IN/798616,Longkhim,Nagaland,26.2833,94.8333,
IN/798617,Ongpangkong,Nagaland,26.2833,94.8333,
IN/798618,Tuli,Nagaland,26.2833,94.8333,
IN/798619,Akolato,Nagaland,26.2833,94.8333,
IN/798620,Zunheboto,Nagaland,25.9667,94.5167,4
IN/798621,Mon,Nagaland,26.75,95.1,4
IN/798622,Naginamara,Nagaland,26.3583,94.8083,
IN/798623,Paper Nagar Tuli,Nagaland,26.3583,94.8083,
IN/798626,Aghunoto,Nagaland,26.3583,94.8083,
IN/798627,Atoizu,Nagaland,26.3583,94.8083,
IN/798628,Meraring,Nagaland,26.3583,94.8083,
IN/798629,Sutakha,Nagaland,26.3583,94.8083,
IN/798630,Kobulong,Nagaland,26.3333,94.7458,
IN/798631,Chukitong,Nagaland,26.3333,94.7458,
IN/798632,Sungra,Nagaland,26.3333,94.7458,
IN/799001,Agartala Secretariat,Tripura,23.6167,91.3667,
IN/799002,Ramnagar,Tripura,23.6167,91.3667,
IN/799003,Arundhuti Nagar,Tripura,23.6167,91.3667,
IN/799004,Agartala College,Tripura,23.6167,91.3667,
IN/799005,Abhaynagar,Tripura,23.6167,91.3667,
IN/799006,Kunjaban,Tripura,23.6167,91.3667,
IN/799007,Dhaleswar,Tripura,23.6167,91.3667,
IN/799008,Khayaspur,Tripura,23.6167,91.3667,
IN/799009,Agartala Airport,Tripura,23.6167,91.3667,
IN/799010,Jogendranagar,Tripura,23.6167,91.3667,
IN/799011,Barjala,Tripura,23.6167,91.3667,4
IN/799012,Salbagan,Tripura,23.6167,91.3667,
IN/799015,Bimangarh,Tripura,23.6167,91.3667,
IN/799035,Ranirbazar,Tripura,23.6167,91.3667,
IN/799045,Birendra Nagar,Tripura,23.6167,91.3667,
IN/799055,Tripura Engg College,Tripura,23.6167,91.3667,
IN/799101,Amarpur,Tripura,23.53,91.6447,4
IN/799102,Bishalgarh,Tripura,23.5067,91.514,
IN/799103,Bisramaganj,Tripura,23.5067,91.514,
IN/799104,Gumti Project,Tripura,23.5067,91.514,
IN/799105,Kakraban,Tripura,23.4833,91.3833,4
IN/799106,Boxa Nagar,Tripura,23.5067,91.514,
IN/799107,Charilam,Tripura,23.5067,91.514,
IN/799108,Ampinagar,Tripura,23.5067,91.514,
IN/799109,Zirjhamukha,Tripura,23.5067,91.514,
IN/799115,Melagarh,Tripura,23.3166,91.5056,
IN/799119,Bagma,Tripura,23.3166,91.5056,
IN/799120,Udaipur Court,Tripura,23.3166,91.5056,
IN/799121,Maharani,Tripura,23.3166,91.5056,
IN/799122,Matabari,Tripura,23.3166,91.5056,
IN/799123,Jamjuri,Tripura,23.3166,91.5056,
IN/799125,Salgarh,Tripura,23.3166,91.5056,
IN/799130,Sekerkote,Tripura,23.3167,91.3167,
IN/799131,Sunamura,Tripura,23.3167,91.3167,
IN/799132,Kathalia,Tripura,23.3167,91.3167,4
IN/799141,Jolaibari,Tripura,23,91.7319,
IN/799142,Muhuripur,Tripura,23,91.7319,
IN/799143,Manubazar,Tripura,23,91.7319,
IN/799144,Santirbazar,Tripura,23,91.7319,
IN/799145,Sabroom,Tripura,23,91.7319,4
IN/799146,Kalsibazar,Tripura,23,91.7319,
IN/799147,Jalefa Bazar,Tripura,23,91.7319,
IN/799148,Baikara,Tripura,23,91.7319,
IN/799149,Satchand,Tripura,23,91.7319,
IN/799153,Radhanagar,Tripura,23.2528,91.4514,
IN/799155,Beloniya,Tripura,23.2528,91.4514,4
IN/799156,Rishyamukh,Tripura,23.2528,91.4514,
IN/799157,Anandapur,Tripura,23.2528,91.4514,
IN/799158,Rajnagar,Tripura,23.2528,91.4514,
IN/799159,Matai,Tripura,23.2528,91.4514,
IN/799201,Khowai,Tripura,24.1,91.6333,4
IN/799202,Khowai Court,Tripura,24.0112,91.6182,
IN/799203,Kalyanpur,Tripura,23.9225,91.6031,4
IN/799204,Kulaibazar,Tripura,24.0112,91.6182,
IN/799205,Teliamura,Tripura,24.0112,91.6182,
IN/799206,Bachaibari,Tripura,24.0112,91.6182,
IN/799210,Kamalghat,Tripura,24.139,91.7716,
IN/799211,Mohanpur,Tripura,24.139,91.7716,
IN/799212,Sidhai,Tripura,24.139,91.7716,
IN/799213,Simna,Tripura,24.139,91.7716,
IN/799214,Fatikcherra,Tripura,24.139,91.7716,
IN/799250,Dharma Nagar H O,Tripura,24.139,91.7716,
IN/799251,Chandrap,Tripura,24.139,91.7716,
IN/799252,Bagbassa,Tripura,24.139,91.7716,
IN/799260,Panisagar,Tripura,24.139,91.7716,
IN/799261,Kadamtala,Tripura,24.139,91.7716,
IN/799262,Churaib,Tripura,24.139,91.7716,
IN/799263,Pecharthal,Tripura,24.139,91.7716,
IN/799264,Kumarghat,Tripura,24.139,91.7716,
IN/799265,Machmara,Tripura,24.139,91.7716,
IN/799269,Jampuri,Tripura,24.139,91.7716,
IN/799270,Kanchanpur,Tripura,24.3333,92.0167,
IN/799271,Dasdabazar,Tripura,24.3333,92.0167,
IN/799273,Chaileng,Tripura,24.3333,92.0167,
IN/799275,Manughat,Tripura,24.3333,92.0167,
IN/799277,Kailashahar,Tripura,24.3333,92.0167,4
IN/799278,Salema,Tripura,24.3333,92.0167,
IN/799279,Paiturbazar,Tripura,24.3333,92.0167,
IN/799285,Kamalpur,Tripura,24.2,91.8333,4
IN/799286,Halahali,Tripura,24.2,91.8333,
IN/799287,Manikbhandar,Tripura,24.2,91.8333,
IN/799288,Kanchanbari,Tripura,24.2,91.8333,
IN/799289,Ambassa,Tripura,24.2,91.8333,
IN/799290,Fatikroy,Tripura,24.139,91.7716,
IN/800001,Patna High Court,Bihar,,,
IN/800002,Gardanibagh,Bihar,,,
IN/800003,Kadamkuan,Bihar,,,
IN/800004,Bankipur H O,Bihar,,,
IN/800005,Patna University,Bihar,,,
IN/800006,Mahendru,Bihar,,,
IN/800007,Dental College,Bihar,,,
IN/800008,Mahabir Asthan,Bihar,,,
IN/800010,Sadaquat Ashram,Bihar,,,
IN/800011,Sanjiwan Press,Bihar,,,
IN/800013,Pataliputra,Bihar,,,
IN/800015,Patna Secretariat,Bihar,,,
IN/800016,Rajendranagar,Bihar,,,
IN/800019,Accounts Patna,Bihar,,,
IN/800020,Lohianagar,Bihar,,,
IN/800021,Vidyut Parishad,Bihar,,,
IN/800023,Lal Bahadur Shastri Nagar,Bihar,,,
IN/801101,Anandpur Homeguard Centre,Bihar,,,
IN/801108,Maner,Bihar,,,
IN/801109,Naubatpur,Bihar,,,
IN/801110,Paliganj,Bihar,,,
IN/801111,Sadisopur,Bihar,,,
IN/801112,Lai,Bihar,,,
IN/801114,Chandaos,Bihar,,,
IN/801115,Datiana,Bihar,,,
IN/801117,Amarpura,Bihar,,,
IN/801118,Amhara (Patna),Bihar,,,
IN/801119,Kamla Gopalpur,Bihar,,,
IN/801301,Ekangersarai,Bihar,,,
IN/801302,Hilsa,Bihar,,,
IN/801303,Islampur,Bihar,,,
IN/801304,Karaiparsarai,Bihar,,,
IN/801305,Nagarnausa,Bihar,,,
IN/801306,Telhara,Bihar,,,
IN/801502,Daudpur (Patna),Bihar,,,
IN/801503,Dalwar Chemical,Bihar,,,
IN/801505,Phulwarisharif,Bihar,,,
IN/801506,Sahaynagar,Bihar,,,
IN/802101,Nai Bazar,Bihar,,,
IN/802111,Arak,Bihar,,,
IN/802114,Chausa(Arrah),Bihar,,,
IN/802115,Chaugain,Bihar,,,
IN/802117,Dhansoi,Bihar,,,
IN/802123,Itarhi,Bihar,,,
IN/802129,Nawanagar,Bihar,,,
IN/802131,Neajipur,Bihar,,,
IN/802134,Raghunathpur(Arrah),Bihar,,,
IN/802154,Chaurasta Behea,Bihar,,,
IN/802155,Dalippur,Bihar,,,
IN/802156,Dhamar,Bihar,,,
IN/802157,Gajgajganj,Bihar,,,
IN/802158,Jagdishpur Arrah,Bihar,,,
IN/802159,Jitaura,Bihar,,,
IN/802161,Narhi Chandi,Bihar,,,
IN/802162,Nawadahben,Bihar,,,
IN/802163,Naya Mohammadpur,Bihar,,,
IN/802164,Sandesh,Bihar,,,
IN/802165,Sahpur Patti,Bihar,,,
IN/802166,Umraoganj,Bihar,,,
IN/802169,Gaighat,Bihar,,,
IN/802171,Sarenja,Bihar,,,
IN/802172,Babura,Bihar,,,
IN/802173,Jalpura,Bihar,,,
IN/802174,Jamira,Bihar,,,
IN/802178,Kalyanpur(Arrah),Bihar,,,
IN/802182,Tar,Bihar,,,
IN/802183,Gaudarh Rudranagar,Bihar,,,
IN/802201,Agion,Bihar,,,
IN/802202,Agion Bazar,Bihar,,,
IN/802203,Garhani,Bihar,,,
IN/802204,Hasan Bazar,Bihar,,,
IN/802205,Karath,Bihar,,,
IN/802206,Kasap,Bihar,,,
IN/802208,Sahar,Bihar,,,
IN/802209,Tarari,Bihar,,,
IN/802210,Udwantnagar,Bihar,,,
IN/802211,Banbhnaul,Bihar,,,
IN/802212,Tenduni Chowk,Bihar,,,
IN/802215,Garh Nokha,Bihar,,,
IN/802218,Natwar,Bihar,,,
IN/802219,Rajpur(Arrah),Bihar,,,
IN/802220,Sanjhauli,Bihar,,,
IN/802223,Charpokhri,Bihar,,,
IN/802225,Chhatauna (Arrah),Bihar,,,
IN/802226,Dawath,Bihar,,,
IN/802230,Tarar(Arrah),Bihar,,,
IN/802301,Maharaja College,Bihar,,,
IN/802312,Chandwa (Arrah),Bihar,,,
IN/802314,Kayamnagar,Bihar,,,
IN/802315,Lauhar Farna,Bihar,,,
IN/803101,Alinagar,Bihar,,,
IN/803107,Asthawan,Bihar,,,
IN/803108,Chandi,Bihar,,,
IN/803109,Giriak,Bihar,,,
IN/803110,Harnaut,Bihar,,,
IN/803111,Nalanda R S,Bihar,,,
IN/803115,Pawapuri,Bihar,,,
IN/803116,Rajgir Kund,Bihar,,,
IN/803118,Ashanagar,Bihar,,,
IN/803119,Rahui,Bihar,,,
IN/803120,Asta,Bihar,,,
IN/803124,Veerayatan,Bihar,,,
IN/803129,Tetrawan,Bihar,,,
IN/803130,Tungi(Biharsharif),Bihar,,,
IN/803201,Fatwa,Bihar,,,
IN/803203,Alawalpur,Bihar,,,
IN/803204,Telmar,Bihar,,,
IN/803205,Baikathpur,Bihar,,,
IN/803206,Fatehpur (Patna),Bihar,,,
IN/803212,Bakhtiarpur,Bihar,,,
IN/803221,Pandarak,Bihar,,,
IN/803301,Hathidah,Bihar,,,
IN/803306,Samyagarh,Bihar,,,
IN/804401,Arwal,Bihar,,,
IN/804402,Baidrabad,Bihar,,,
IN/804404,Chakan,Bihar,,,
IN/804405,Dharaut,Bihar,,,
IN/804406,Ghosi,Bihar,,,
IN/804407,Hulashganj,Bihar,,,
IN/804408,Jahanabad Kutchery,Bihar,,,
IN/804417,Jahanabad R S,Bihar,,,
IN/804418,Kako,Bihar,,,
IN/804419,Karpi,Bihar,,,
IN/804420,Kazisarai,Bihar,,,
IN/804422,Makhdumpur,Bihar,,,
IN/804423,Naglakinjar,Bihar,,,
IN/804424,Paibigha,Bihar,,,
IN/804425,Sakurabad,Bihar,,,
IN/804427,Tehta,Bihar,,,
IN/804428,Usri,Bihar,,,
IN/804432,Bandhuganj,Bihar,,,
IN/804451,Hazaratsian,Bihar,,,
IN/805101,Dhamaul,Bihar,,,
IN/805102,Gobindpur (Nawadah),Bihar,,,
IN/805103,Hasua,Bihar,,,
IN/805104,Kadirganj,Bihar,,,
IN/805106,Kawakol,Bihar,,,
IN/805108,Lalbigha,Bihar,,,
IN/805109,Nardiganj,Bihar,,,
IN/805110,Nawadah Kutchery,Bihar,,,
IN/805123,Orhanpur,Bihar,,,
IN/805124,Pakribarwan,Bihar,,,
IN/805125,Rajauli,Bihar,,,
IN/805126,Rajhat,Bihar,,,
IN/805128,Tarwan,Bihar,,,
IN/805129,Tungi(Nawadah),Bihar,,,
IN/805130,Warisaliganj,Bihar,,,
IN/805131,Wazirganj,Bihar,,,
IN/805134,Tetar,Bihar,,,
IN/805136,Jethian,Bihar,,,
IN/811104,Sarmera,Bihar,24.3298,85.6667,
IN/811111,Teus,Bihar,24.3298,85.6667,
IN/811201,Lal Darwaza,Bihar,24.3298,85.6667,
IN/811212,Dharhara (Monghyr),Bihar,24.3298,85.6667,
IN/811213,Havelikharagpur,Bihar,24.3298,85.6667,
IN/811214,Jamalpur Sadar Bazar,Bihar,24.3298,85.6667,
IN/811301,Aliganj,Bihar,24.3298,85.6667,
IN/811302,Barahiya,Bihar,24.3298,85.6667,
IN/811303,Chakar,Bihar,24.3298,85.6667,
IN/811304,Chewara,Bihar,24.3298,85.6667,
IN/811305,Gidhaur,Bihar,24.3298,85.6667,
IN/811307,Jamui,Bihar,24.3298,85.6667,
IN/811308,Jhajha,Bihar,24.3298,85.6667,
IN/811309,Kajra,Bihar,24.3298,85.6667,
IN/811311,Chittaranjan Rd,Bihar,24.3298,85.6667,
IN/811312,Lakshmipur,Bihar,24.3298,85.6667,
IN/811313,Mallehpur,Bihar,24.3298,85.6667,
IN/812001,Ishaquchak,Bihar,24.3298,85.6667,
IN/812002,Tatarpur,Bihar,24.3298,85.6667,
IN/812003,Barari,Bihar,24.3298,85.6667,
IN/812004,Champanagar,Bihar,24.3298,85.6667,
IN/812005,Aliganj,Bihar,24.3298,85.6667,
IN/812006,Nathnagar,Bihar,24.3298,85.6667,
IN/812007,T N B College,Bihar,24.3298,85.6667,
IN/813101,Amarpur,Bihar,21.6833,72.2833,
IN/813102,Banka H O,Bihar,21.6833,72.2833,
IN/813103,Barahat,Bihar,21.6833,72.2833,
IN/813105,Jagdishpur,Bihar,21.6833,72.2833,
IN/813106,Katoria,Bihar,21.6833,72.2833,
IN/813107,Raja Un,Bihar,21.6833,72.2833,
